Billing Date,Service Name,Organization Name,Customer Number,Product ID,Product Name,Item Code,Quantity,Unit Cost Price,Unit Sales Price,Total Cost,Total Sales,Margin Amount,Margin Percentage,Currency Code,Payment Frequency,Purchase Order Number,Subscription ID,Subscription Name,Billing Line Details,Organization Currency Code,Organization Groups,Opportunity Number
5/7/2023,Microsoft Azure Consumption,Advanced Input Systems,667044,DZH318Z0BNVV,Virtual Network Peering,DZH318Z0BNVV,638.5051095,0.0085,0.01,5.42,6.385051095,0.965051095,15.11422667,USD,,,6F200800-F91E-42B3-B876-D824EC3016E8,Azure plan,new. From 01 Apr 2023 to 30 Apr 2023 (30 days),USD,Carlton Johnson;Elizabeth Kasbeer;Jarid Italiano;NOC,78769
5/7/2023,Microsoft 365,"Advantage Structures, LLC",566851,CFQ7TTC0LDPB,Microsoft 365 Business Standard,CFQ7TTC0LDPB:0001:P1Y:MONTHLY,12,10,11.75,120,141,21,14.89361702,USD,MONTHLY,Quote #: 3656559,D4210904-3D6A-4130-D9FB-DDC5E339948C,Microsoft 365 Business Standard,cycleCharge. From 17 Apr 2023 to 16 May 2023 (30 days),USD,Christian Sire;Jarid Italiano,97318
5/7/2023,Microsoft 365,Advantus Corp.,503189,CFQ7TTC0LFK5,Azure Active Directory Premium P2,CFQ7TTC0LFK5:0001:P1Y:MONTHLY,1,7.2,8.67,7.2,8.67,1.47,16.9550173,USD,MONTHLY,,E794DB59-E276-4A13-D08E-015B5DA7371E,Azure Active Directory Premium P2,cycleCharge. From 21 Apr 2023 to 20 May 2023 (30 days),USD,Brad Craig;Jarid Italiano,91280
5/7/2023,Microsoft 365,Advantus Corp.,503189,CFQ7TTC0LH18,Microsoft 365 Business Basic,CFQ7TTC0LH18:0001:P1M:MONTHLY,10,5.76,7.02,57.6,70.2,12.6,17.94871795,USD,MONTHLY,,2DC627F4-9572-40D5-CB37-1A6930495779,Microsoft 365 Business Basic,renew. From 21 Apr 2023 to 20 May 2023 (30 days),USD,Brad Craig;Jarid Italiano,91280
5/7/2023,Microsoft 365,Advantus Corp.,503189,CFQ7TTC0LCHC,Microsoft 365 Business Premium,CFQ7TTC0LCHC:0002:P1M:MONTHLY,10,21.12,25.76,211.2,257.6,46.4,18.01242236,USD,MONTHLY,,94528EFE-9ACA-46B6-D930-EAAED328ED6B,Microsoft 365 Business Premium,renew. From 21 Apr 2023 to 20 May 2023 (30 days),USD,Brad Craig;Jarid Italiano,91280
5/7/2023,Microsoft 365,Advantus Corp.,503189,CFQ7TTC0LCHC,Microsoft 365 Business Premium,CFQ7TTC0LCHC:0002:P1Y:MONTHLY,151,17.6,21.46,2657.6,3240.46,582.86,17.98695247,USD,MONTHLY,,838C3156-CD6F-4635-C18B-AFAAE86F9C1A,Microsoft 365 Business Premium,cycleCharge. From 21 Apr 2023 to 20 May 2023 (30 days),USD,Brad Craig;Jarid Italiano,91280
5/7/2023,Microsoft 365,Advantus Corp.,503189,CFQ7TTC0LH04,Microsoft Defender for Office 365 (Plan 1),CFQ7TTC0LH04:0001:P1M:MONTHLY,10,1.92,2.34,19.2,23.4,4.2,17.94871795,USD,MONTHLY,,D15AC418-05E8-4482-C6FC-AB6C938179DD,Microsoft Defender for Office 365 (Plan 1),renew. From 21 Apr 2023 to 20 May 2023 (30 days),USD,Brad Craig;Jarid Italiano,91280
5/7/2023,Microsoft 365,Advion Interchim Scientific,686491,CFQ7TTC0LDPB,Microsoft 365 Business Standard,CFQ7TTC0LDPB:0001:P1Y:MONTHLY,7,10,11.5,70,80.5,10.5,13.04347826,USD,MONTHLY,,E9D749C2-CED5-4CE4-DD05-C662D5E83964,Microsoft 365 Business Standard,cycleCharge. From 17 Apr 2023 to 16 May 2023 (30 days),USD,Elizabeth Kasbeer;Jarid Italiano;Joe Menard;NOC,88710
5/7/2023,Microsoft 365,Advion Interchim Scientific,686491,CFQ7TTC0LFLX,Microsoft 365 E3,CFQ7TTC0LFLX:0001:P1Y:MONTHLY,205,28.8,30.48,5904,6248.4,344.4,5.511811024,USD,MONTHLY,,1FEB045B-D3E7-4149-DA91-02D4C139B5C4,Microsoft 365 E3,cycleCharge. From 17 Apr 2023 to 16 May 2023 (30 days),USD,Elizabeth Kasbeer;Jarid Italiano;Joe Menard;NOC,88710
5/7/2023,Microsoft 365,Advion Interchim Scientific,686491,CFQ7TTC0LHXH,Microsoft Defender for Office 365 (Plan 2),CFQ7TTC0LHXH:0001:P1Y:MONTHLY,5,4,4.76,20,23.8,3.8,15.96638655,USD,MONTHLY,,98F519DC-BC7E-46B6-D109-71EBCB691670,Microsoft Defender for Office 365 (Plan 2),cycleCharge. From 17 Apr 2023 to 16 May 2023 (30 days),USD,Elizabeth Kasbeer;Jarid Italiano;Joe Menard;NOC,88710
5/7/2023,Microsoft 365,Advion Interchim Scientific,686491,CFQ7TTC0LHSF,Power BI Pro,CFQ7TTC0LHSF:0001:P1Y:MONTHLY,4,7.6,9.76,30.4,39.04,8.64,22.13114754,USD,MONTHLY,Quote #: 3627915,25D9233A-4ABF-49C9-D5CD-03E16FCA1DAA,Power BI Pro,cycleCharge. From 26 Apr 2023 to 25 May 2023 (30 days),USD,Elizabeth Kasbeer;Jarid Italiano;Joe Menard;NOC,88710
5/7/2023,Microsoft 365,Advion Interchim Scientific,686491,CFQ7TTC0HDB1,Project Plan 1,CFQ7TTC0HDB1:0002:P1Y:MONTHLY,5,8,9.52,40,47.6,7.6,15.96638655,USD,MONTHLY,,A5A2C677-4A15-4923-D536-102390C5C4C8,Project Plan 1,cycleCharge. From 17 Apr 2023 to 16 May 2023 (30 days),USD,Elizabeth Kasbeer;Jarid Italiano;Joe Menard;NOC,88710
5/7/2023,Microsoft 365,Advion Interchim Scientific,686491,CFQ7TTC0HDB0,Project Plan 3,CFQ7TTC0HDB0:0002:P1Y:MONTHLY,7,24,28.57,168,199.99,31.99,15.99579979,USD,MONTHLY,,DEAE54B2-C3C0-4DDA-D77B-A89941DD47E5,Project Plan 3,cycleCharge. From 17 Apr 2023 to 16 May 2023 (30 days),USD,Elizabeth Kasbeer;Jarid Italiano;Joe Menard;NOC,88710
5/7/2023,Microsoft 365,Advion Interchim Scientific,686491,CFQ7TTC0HD33,Visio Plan 1,CFQ7TTC0HD33:0003:P1Y:MONTHLY,1,4,4.76,4,4.76,0.76,15.96638655,USD,MONTHLY,,C6D74E15-5E01-499D-C23F-A08AF57B7448,Visio Plan 1,cycleCharge. From 23 Apr 2023 to 22 May 2023 (30 days),USD,Elizabeth Kasbeer;Jarid Italiano;Joe Menard;NOC,88710
5/7/2023,Microsoft 365,Affinity Legacy,686722,CFQ7TTC0LCHC,Microsoft 365 Business Premium,CFQ7TTC0LCHC:0002:P1Y:MONTHLY,5,17.6,22,88,110,22,20,USD,MONTHLY,,6BEEE760-F2FB-463F-C346-31AC1F2BC3B4,Microsoft 365 Business Premium,cycleCharge. From 17 Apr 2023 to 16 May 2023 (30 days),USD,Andrea Lysko;Barry Goldstein;Elizabeth Kasbeer;Jarid Italiano;NOC,89533
5/7/2023,Microsoft Azure Perpetual Licenses,"Agap� Plastics, Inc.",687940,DG7GMGF0D7FX,Office LTSC Professional Plus 2021,DG7GMGF0D7FX,4,522.75,707.25,2091,2829,738,26.08695652,USD,,,24757E44-F046-4326-C050-5A5D6DCF9E9B,Office LTSC Professional Plus 2021,new. From 13 Apr 2023 to 31 Dec 9999 (2913437 days),USD,,#N/A
5/7/2023,Microsoft 365,ALLUVIAL PRIVATE WEALTH,687575,CFQ7TTC0LF8R,Office 365 E3,CFQ7TTC0LF8R:0001:P1Y:MONTHLY,13,18.4,19.78,239.2,257.14,17.94,6.976744186,USD,MONTHLY,,C5BD1F7E-94B9-49FE-DC19-3AD0F1D18FAC,Office 365 E3,cycleCharge. From 28 Apr 2023 to 27 May 2023 (30 days),USD,Jarid Italiano;Sanctuary Wealth,91944
5/7/2023,Microsoft 365,American Freedom Insurance Company,572025,CFQ7TTC0LH16,Exchange Online (Plan 1),CFQ7TTC0LH16:0001:P1Y:MONTHLY,25,3.2,3.37,80,84.25,4.25,5.044510386,USD,MONTHLY,Quote #: 3627358,795CE8DE-CA80-4098-D72F-C97BEF67E8B8,Exchange Online (Plan 1),cycleCharge. From 28 Apr 2023 to 27 May 2023 (30 days),USD,Jarid Italiano;Ryan Spencer,95341
5/7/2023,Microsoft 365,American Freedom Insurance Company,572025,CFQ7TTC0LCHC,Microsoft 365 Business Premium,CFQ7TTC0LCHC:0002:P1Y:MONTHLY,71,17.6,18.53,1249.6,1315.63,66.03,5.018888289,USD,MONTHLY,Quote #: 3627358,8C485505-564A-4D27-D08D-0647E2D119E6,Microsoft 365 Business Premium,cycleCharge. From 28 Apr 2023 to 27 May 2023 (30 days),USD,Jarid Italiano;Ryan Spencer,95341
5/7/2023,Microsoft 365,American Freedom Insurance Company,572025,CFQ7TTC0LCHC,Microsoft 365 Business Premium,CFQ7TTC0LCHC:0002:P1Y:MONTHLY,66,-5.11,-5.379677419,-337.26,-355.0587097,-17.79870968,5.012892007,USD,MONTHLY,Quote #: 3627358,8C485505-564A-4D27-D08D-0647E2D119E6,Microsoft 365 Business Premium,addQuantity. From 19 Apr 2023 to 27 Apr 2023 (9 days),USD,Jarid Italiano;Ryan Spencer,95341
5/7/2023,Microsoft 365,American Freedom Insurance Company,572025,CFQ7TTC0LCHC,Microsoft 365 Business Premium,CFQ7TTC0LCHC:0002:P1Y:MONTHLY,71,5.11,5.379677419,362.81,381.9570968,19.14709677,5.012892007,USD,MONTHLY,Quote #: 3627358,8C485505-564A-4D27-D08D-0647E2D119E6,Microsoft 365 Business Premium,addQuantity. From 19 Apr 2023 to 27 Apr 2023 (9 days),USD,Jarid Italiano;Ryan Spencer,95341
5/7/2023,Microsoft 365,American Freedom Insurance Company,572025,CFQ7TTC0LDPB,Microsoft 365 Business Standard,CFQ7TTC0LDPB:0001:P1Y:MONTHLY,107,10,10.53,1070,1126.71,56.71,5.033238367,USD,MONTHLY,Quote #: 3627358,E8D5AF41-9C4F-49B8-C8AF-5E60DAFAF070,Microsoft 365 Business Standard,cycleCharge. From 28 Apr 2023 to 27 May 2023 (30 days),USD,Jarid Italiano;Ryan Spencer,95341
5/7/2023,Microsoft 365,American Freedom Insurance Company,572025,CFQ7TTC0LHSF,Power BI Pro,CFQ7TTC0LHSF:0001:P1Y:MONTHLY,4,8,8.42,32,33.68,1.68,4.988123515,USD,MONTHLY,Quote #: 3627358,1C039A7D-C268-40E0-CACE-BF8BB63D8B9B,Power BI Pro,cycleCharge. From 28 Apr 2023 to 27 May 2023 (30 days),USD,Jarid Italiano;Ryan Spencer,95341
5/7/2023,Microsoft 365,American Investment Planners,588921,CFQ7TTC0LFLS,Azure Active Directory Premium P1,CFQ7TTC0LFLS:0002:P1Y:MONTHLY,5,4.8,6,24,30,6,20,USD,MONTHLY,3626872,B0101386-B55F-4B85-CAE6-3D7C6092B188,Azure Active Directory Premium P1,cycleCharge. From 26 Apr 2023 to 25 May 2023 (30 days),USD,Barry Goldstein;Jarid Italiano,90839
5/7/2023,Microsoft 365,American Investment Planners,588921,CFQ7TTC0LH16,Exchange Online (Plan 1),CFQ7TTC0LH16:0001:P1Y:MONTHLY,5,3.2,3.76,16,18.8,2.8,14.89361702,USD,MONTHLY,,EA39379B-69B3-4467-D577-26DC5E66562B,Exchange Online (Plan 1),cycleCharge. From 08 Apr 2023 to 07 May 2023 (30 days),USD,Barry Goldstein;Jarid Italiano,90839
5/7/2023,Microsoft 365,American Investment Planners,588921,CFQ7TTC0LCHC,Microsoft 365 Business Premium,CFQ7TTC0LCHC:0002:P1Y:MONTHLY,23,17.6,20,404.8,460,55.2,12,USD,MONTHLY,,C6270D18-EB8A-4AB4-C649-3D0049A96B66,Microsoft 365 Business Premium,cycleCharge. From 05 Apr 2023 to 04 May 2023 (30 days),USD,Barry Goldstein;Jarid Italiano,90839
5/7/2023,Microsoft 365,American Investment Planners,588921,CFQ7TTC0LFLZ,Microsoft 365 E5,CFQ7TTC0LFLZ:0002:P1Y:MONTHLY,6,-22.8,-28.5,-136.8,-171,-34.2,20,USD,MONTHLY,,F544DB83-22D2-4572-DC9D-FCBBE89E1D6A,Microsoft 365 E5,addQuantity. From 20 Apr 2023 to 04 May 2023 (15 days),USD,Barry Goldstein;Jarid Italiano,90839
5/7/2023,Microsoft 365,American Investment Planners,588921,CFQ7TTC0LFLZ,Microsoft 365 E5,CFQ7TTC0LFLZ:0002:P1Y:MONTHLY,10,22.8,28.5,228,285,57,20,USD,MONTHLY,,F544DB83-22D2-4572-DC9D-FCBBE89E1D6A,Microsoft 365 E5,addQuantity. From 20 Apr 2023 to 04 May 2023 (15 days),USD,Barry Goldstein;Jarid Italiano,90839
5/7/2023,Microsoft 365,American Investment Planners,588921,CFQ7TTC0LFLZ,Microsoft 365 E5,CFQ7TTC0LFLZ:0002:P1Y:MONTHLY,6,45.6,57,273.6,342,68.4,20,USD,MONTHLY,,F544DB83-22D2-4572-DC9D-FCBBE89E1D6A,Microsoft 365 E5,cycleCharge. From 05 Apr 2023 to 04 May 2023 (30 days),USD,Barry Goldstein;Jarid Italiano,90839
5/7/2023,Microsoft 365,American Investment Planners,588921,CFQ7TTC0HHS9,"Windows 365 Enterprise 2 vCPU, 8 GB, 128 GB",CFQ7TTC0HHS9:0015:P1Y:MONTHLY,10,34.85,36.9,348.5,369,20.5,5.555555556,USD,MONTHLY,,A64B4C9A-756B-47DB-C40B-886BE2AC0777,"Windows 365 Enterprise 2 vCPU, 8 GB, 128 GB",renew. From 05 Apr 2023 to 04 May 2023 (30 days),USD,Barry Goldstein;Jarid Italiano,90839
5/7/2023,Microsoft 365,American Investment Planners,588921,CFQ7TTC0HHS9,"Windows 365 Enterprise 4 vCPU, 16 GB, 128 GB",CFQ7TTC0HHS9:000Z:P1M:MONTHLY,10,56.1,66,561,660,99,15,USD,MONTHLY,,4B3879A5-368D-4D5B-D4F7-25A9028D734F,Windows 365 Enterprise 4 vCPU 16 GB 128 GB,renew. From 05 Apr 2023 to 04 May 2023 (30 days),USD,Barry Goldstein;Jarid Italiano,90839
5/7/2023,Microsoft 365,American Investment Planners,588921,CFQ7TTC0HHS9,"Windows 365 Enterprise 4 vCPU, 16 GB, 128 GB",CFQ7TTC0HHS9:000Z:P1Y:MONTHLY,4,25.25,29.7,101,118.8,17.8,14.98316498,USD,MONTHLY,,1366886B-0B87-40A5-C8EE-C02BBA1A7163,"Windows 365 Enterprise 4 vCPU, 16 GB, 128 GB",new. From 20 Apr 2023 to 04 May 2023 (15 days),USD,Barry Goldstein;Jarid Italiano,90839
5/7/2023,Microsoft Azure Consumption,American Investment Planners,588921,DZH318Z0CB56,Azure Bastion,DZH318Z0CB56,0.9060514,0,0,0,0,0,0,USD,,,4DCE05EE-4240-41D2-A786-D4DCB68DB35A,Azure plan,new. From 01 Apr 2023 to 30 Apr 2023 (30 days),USD,Barry Goldstein;Jarid Italiano,90839
5/7/2023,Microsoft Azure Consumption,American Investment Planners,588921,DZH318Z0CB56,Azure Bastion,DZH318Z0CB56,720,0.1615,0.19,116.28,136.8,20.52,15,USD,,,4DCE05EE-4240-41D2-A786-D4DCB68DB35A,Azure plan,new. From 01 Apr 2023 to 30 Apr 2023 (30 days),USD,Barry Goldstein;Jarid Italiano,90839
5/7/2023,Microsoft Azure Consumption,American Investment Planners,588921,DZH318Z0BP05,Backup,DZH318Z0BP05,287.4823805,0.03808,0.0448,10.94,12.87921065,1.939210648,15.05690605,USD,,,4DCE05EE-4240-41D2-A786-D4DCB68DB35A,Azure plan,new. From 01 Apr 2023 to 30 Apr 2023 (30 days),USD,Barry Goldstein;Jarid Italiano,90839
5/7/2023,Microsoft Azure Consumption,American Investment Planners,588921,DZH318Z0BP05,Backup,DZH318Z0BP05,2.41935483,8.5,10,20.56,24.1935483,3.6335483,15.01866636,USD,,,4DCE05EE-4240-41D2-A786-D4DCB68DB35A,Azure plan,new. From 01 Apr 2023 to 30 Apr 2023 (30 days),USD,Barry Goldstein;Jarid Italiano,90839
5/7/2023,Microsoft Azure Consumption,American Investment Planners,588921,DZH318Z0C5TM,Bandwidth Inter-Region,DZH318Z0C5TM,0.50967351,0,0,0,0,0,0,USD,,,4DCE05EE-4240-41D2-A786-D4DCB68DB35A,Azure plan,new. From 01 Apr 2023 to 30 Apr 2023 (30 days),USD,Barry Goldstein;Jarid Italiano,90839
5/7/2023,Microsoft Azure Consumption,American Investment Planners,588921,DZH318Z0C5TM,Bandwidth Inter-Region,DZH318Z0C5TM,32.16983521,0.017,0.02,0.54,0.643396704,0.103396704,16.07044356,USD,,,4DCE05EE-4240-41D2-A786-D4DCB68DB35A,Azure plan,new. From 01 Apr 2023 to 30 Apr 2023 (30 days),USD,Barry Goldstein;Jarid Italiano,90839
5/7/2023,Microsoft Azure Consumption,American Investment Planners,588921,DZH318Z0BNXN,IP Addresses,DZH318Z0BNXN,719,0.0034,0.004,2.44,2.876,0.436,15.15994437,USD,,,4DCE05EE-4240-41D2-A786-D4DCB68DB35A,Azure plan,new. From 01 Apr 2023 to 30 Apr 2023 (30 days),USD,Barry Goldstein;Jarid Italiano,90839
5/7/2023,Microsoft Azure Consumption,American Investment Planners,588921,DZH318Z0BNXN,IP Addresses,DZH318Z0BNXN,719,0.00425,0.005,3.05,3.595,0.545,15.15994437,USD,,,4DCE05EE-4240-41D2-A786-D4DCB68DB35A,Azure plan,new. From 01 Apr 2023 to 30 Apr 2023 (30 days),USD,Barry Goldstein;Jarid Italiano,90839
5/7/2023,Microsoft Azure Consumption,American Investment Planners,588921,DZH318Z0BP04,Premium SSD Managed Disks,DZH318Z0BP04,2.00016,0.51,0.6,1.02,1.200096,0.180096,15.00679946,USD,,,4DCE05EE-4240-41D2-A786-D4DCB68DB35A,Azure plan,new. From 01 Apr 2023 to 30 Apr 2023 (30 days),USD,Barry Goldstein;Jarid Italiano,90839
5/7/2023,Microsoft Azure Consumption,American Investment Planners,588921,DZH318Z0BP04,Premium SSD Managed Disks,DZH318Z0BP04,2.00016,4.080085,4.8001,8.16,9.600968016,1.440968016,15.00857011,USD,,,4DCE05EE-4240-41D2-A786-D4DCB68DB35A,Azure plan,new. From 01 Apr 2023 to 30 Apr 2023 (30 days),USD,Barry Goldstein;Jarid Italiano,90839
5/7/2023,Microsoft Azure Consumption,American Investment Planners,588921,DZH318Z0BNVX,Rtn Preference: MGN,DZH318Z0BNVX,95.60148921,0,0,0,0,0,0,USD,,,4DCE05EE-4240-41D2-A786-D4DCB68DB35A,Azure plan,new. From 01 Apr 2023 to 30 Apr 2023 (30 days),USD,Barry Goldstein;Jarid Italiano,90839
5/7/2023,Microsoft Azure Consumption,American Investment Planners,588921,DZH318Z0BP0L,Standard HDD Managed Disks,DZH318Z0BP0L,32.954452,0.0425,0.05,1.4,1.6477226,0.2477226,15.03424181,USD,,,4DCE05EE-4240-41D2-A786-D4DCB68DB35A,Azure plan,new. From 01 Apr 2023 to 30 Apr 2023 (30 days),USD,Barry Goldstein;Jarid Italiano,90839
5/7/2023,Microsoft Azure Consumption,American Investment Planners,588921,DZH318Z0BP0L,Standard HDD Managed Disks,DZH318Z0BP0L,21.6441,0.000425,0,0,0,0,0,USD,,,4DCE05EE-4240-41D2-A786-D4DCB68DB35A,Azure plan,new. From 01 Apr 2023 to 30 Apr 2023 (30 days),USD,Barry Goldstein;Jarid Italiano,90839
5/7/2023,Microsoft Azure Consumption,American Investment Planners,588921,DZH318Z0BP88,Standard SSD Managed Disks,DZH318Z0BP88,4.00032,8.16,9.6,32.64,38.403072,5.763072,15.00679946,USD,,,4DCE05EE-4240-41D2-A786-D4DCB68DB35A,Azure plan,new. From 01 Apr 2023 to 30 Apr 2023 (30 days),USD,Barry Goldstein;Jarid Italiano,90839
5/7/2023,Microsoft Azure Consumption,American Investment Planners,588921,DZH318Z0BP88,Standard SSD Managed Disks,DZH318Z0BP88,6.151096,0.102,0.12,0.62,0.73813152,0.11813152,16.00412891,USD,,,4DCE05EE-4240-41D2-A786-D4DCB68DB35A,Azure plan,new. From 01 Apr 2023 to 30 Apr 2023 (30 days),USD,Barry Goldstein;Jarid Italiano,90839
5/7/2023,Microsoft Azure Consumption,American Investment Planners,588921,DZH318Z0BP88,Standard SSD Managed Disks,DZH318Z0BP88,5620.0959,0.0017,0.002,9.55,11.2401918,1.6901918,15.037037,USD,,,4DCE05EE-4240-41D2-A786-D4DCB68DB35A,Azure plan,new. From 01 Apr 2023 to 30 Apr 2023 (30 days),USD,Barry Goldstein;Jarid Italiano,90839
5/7/2023,Microsoft Azure Consumption,American Investment Planners,588921,DZH318Z0BP88,Standard SSD Managed Disks,DZH318Z0BP88,1.00008,16.32,19.2,16.32,19.201536,2.881536,15.00679946,USD,,,4DCE05EE-4240-41D2-A786-D4DCB68DB35A,Azure plan,new. From 01 Apr 2023 to 30 Apr 2023 (30 days),USD,Barry Goldstein;Jarid Italiano,90839
5/7/2023,Microsoft Azure Consumption,American Investment Planners,588921,DZH318Z0BQNH,Virtual Machines BS Series Windows,DZH318Z0BQNH,2159.900118,0.07752,0.0912,167.43,196.9828908,29.55289076,15.00277037,USD,,,4DCE05EE-4240-41D2-A786-D4DCB68DB35A,Azure plan,new. From 01 Apr 2023 to 30 Apr 2023 (30 days),USD,Barry Goldstein;Jarid Italiano,90839
5/7/2023,Microsoft Azure Consumption,American Investment Planners,588921,DZH318Z0BQNH,Virtual Machines BS Series Windows,DZH318Z0BQNH,719.966706,0.1547,0.182,111.37,131.0339405,19.66394049,15.00675353,USD,,,4DCE05EE-4240-41D2-A786-D4DCB68DB35A,Azure plan,new. From 01 Apr 2023 to 30 Apr 2023 (30 days),USD,Barry Goldstein;Jarid Italiano,90839
5/7/2023,Microsoft Azure Consumption,American Investment Planners,588921,DZH318Z0BQ34,Virtual Machines Dv2 Series,DZH318Z0BQ34,719.816783,0.0969,0.114,69.75,82.05911326,12.30911326,15.00030012,USD,,,4DCE05EE-4240-41D2-A786-D4DCB68DB35A,Azure plan,new. From 01 Apr 2023 to 30 Apr 2023 (30 days),USD,Barry Goldstein;Jarid Italiano,90839
5/7/2023,Microsoft 365,American Roll-on Roll-off Carrier,534397,CFQ7TTC0LH04,Microsoft Defender for Office 365 (Plan 1),CFQ7TTC0LH04:0001:P1Y:MONTHLY,82,1.6,2,131.2,164,32.8,20,USD,MONTHLY,,57EB67DE-B497-48B8-D329-2C89E376CFA0,Microsoft Defender for Office 365 Plan 1 ,cycleCharge. From 26 Apr 2023 to 25 May 2023 (30 days),USD,Elizabeth Kasbeer;Jarid Italiano;NOC;Tamara Fletcher,29860
5/7/2023,Microsoft 365,American Roll-on Roll-off Carrier,534397,CFQ7TTC0LF8R,Office 365 E3,CFQ7TTC0LF8R:0001:P1Y:MONTHLY,88,9.5,11.87096774,836,1044.645161,208.6451613,19.97282609,USD,MONTHLY,,93FA574A-CD82-425E-C28D-A81CC0710F9E,Office 365 E3,addQuantity. From 10 Apr 2023 to 25 Apr 2023 (16 days),USD,Elizabeth Kasbeer;Jarid Italiano;NOC;Tamara Fletcher,29860
5/7/2023,Microsoft 365,American Roll-on Roll-off Carrier,534397,CFQ7TTC0LF8R,Office 365 E3,CFQ7TTC0LF8R:0001:P1Y:MONTHLY,91,18.4,23,1674.4,2093,418.6,20,USD,MONTHLY,,93FA574A-CD82-425E-C28D-A81CC0710F9E,Office 365 E3,cycleCharge. From 26 Apr 2023 to 25 May 2023 (30 days),USD,Elizabeth Kasbeer;Jarid Italiano;NOC;Tamara Fletcher,29860
5/7/2023,Microsoft 365,American Roll-on Roll-off Carrier,534397,CFQ7TTC0LF8R,Office 365 E3,CFQ7TTC0LF8R:0001:P1Y:MONTHLY,91,1.19,1.483870968,108.29,135.0322581,26.74225806,19.80434783,USD,MONTHLY,,93FA574A-CD82-425E-C28D-A81CC0710F9E,Office 365 E3,addQuantity. From 24 Apr 2023 to 25 Apr 2023 (2 days),USD,Elizabeth Kasbeer;Jarid Italiano;NOC;Tamara Fletcher,29860
5/7/2023,Microsoft 365,American Roll-on Roll-off Carrier,534397,CFQ7TTC0LF8R,Office 365 E3,CFQ7TTC0LF8R:0001:P1Y:MONTHLY,87,-9.5,-11.87096774,-826.5,-1032.774194,-206.2741935,19.97282609,USD,MONTHLY,,93FA574A-CD82-425E-C28D-A81CC0710F9E,Office 365 E3,addQuantity. From 10 Apr 2023 to 25 Apr 2023 (16 days),USD,Elizabeth Kasbeer;Jarid Italiano;NOC;Tamara Fletcher,29860
5/7/2023,Microsoft 365,American Roll-on Roll-off Carrier,534397,CFQ7TTC0LF8R,Office 365 E3,CFQ7TTC0LF8R:0001:P1Y:MONTHLY,88,-1.19,-1.483870968,-104.72,-130.5806452,-25.86064516,19.80434783,USD,MONTHLY,,93FA574A-CD82-425E-C28D-A81CC0710F9E,Office 365 E3,addQuantity. From 24 Apr 2023 to 25 Apr 2023 (2 days),USD,Elizabeth Kasbeer;Jarid Italiano;NOC;Tamara Fletcher,29860
5/7/2023,Microsoft 365,Amerivet,648896,CFQ7TTC0LFK5,Azure Active Directory Premium P2,CFQ7TTC0LFK5:0001:P1Y:MONTHLY,1,7.2,8.47,7.2,8.47,1.27,14.99409681,USD,MONTHLY,,D080F2E3-46A9-4B63-CD56-1FB1AF127E4A,Azure Active Directory Premium P2,cycleCharge. From 01 Apr 2023 to 30 Apr 2023 (30 days),USD,Elizabeth Kasbeer;Eric Zeuthen;Jarid Italiano;NOC,83911
5/7/2023,Microsoft 365,Amerivet,648896,CFQ7TTC0LH16,Exchange Online (Plan 1),CFQ7TTC0LH16:0001:P1Y:MONTHLY,95,3.2,3.76,304,357.2,53.2,14.89361702,USD,MONTHLY,,AF0B6AE7-B91E-4A57-C9CC-800325BAF4E6,Exchange Online Plan 1 ,cycleCharge. From 01 Apr 2023 to 30 Apr 2023 (30 days),USD,Elizabeth Kasbeer;Eric Zeuthen;Jarid Italiano;NOC,83911
5/7/2023,Microsoft 365,Amerivet,648896,CFQ7TTC0LH16,Exchange Online (Plan 1),CFQ7TTC0LH16:0001:P1Y:MONTHLY,95,-2.03,-2.381333333,-192.85,-226.2266667,-33.37666667,14.75363942,USD,MONTHLY,,AF0B6AE7-B91E-4A57-C9CC-800325BAF4E6,Exchange Online Plan 1 ,addQuantity. From 12 Apr 2023 to 30 Apr 2023 (19 days),USD,Elizabeth Kasbeer;Eric Zeuthen;Jarid Italiano;NOC,83911
5/7/2023,Microsoft 365,Amerivet,648896,CFQ7TTC0LH16,Exchange Online (Plan 1),CFQ7TTC0LH16:0001:P1Y:MONTHLY,100,2.03,2.381333333,203,238.1333333,35.13333333,14.75363942,USD,MONTHLY,,AF0B6AE7-B91E-4A57-C9CC-800325BAF4E6,Exchange Online Plan 1 ,addQuantity. From 12 Apr 2023 to 30 Apr 2023 (19 days),USD,Elizabeth Kasbeer;Eric Zeuthen;Jarid Italiano;NOC,83911
5/7/2023,Microsoft 365,Amerivet,648896,CFQ7TTC0LH1G,Microsoft 365 Apps for business,CFQ7TTC0LH1G:0001:P1Y:MONTHLY,170,1.11,1.301666667,188.7,221.2833333,32.58333333,14.72471191,USD,MONTHLY,,9ECF9A4F-A010-48D1-C205-E285FB3BB840,Microsoft 365 Apps for business,addQuantity. From 26 Apr 2023 to 30 Apr 2023 (5 days),USD,Elizabeth Kasbeer;Eric Zeuthen;Jarid Italiano;NOC,83911
